,title,date,uploader,script
100,제6회 김현승 시문학상, 2020년 8월 11일,웹마스터,"
숭실대학교에서는 한국 시문학사에서 독보적인 위상을 갖는 다형 김현승 시인을 기리는 제6회 김현승 시문학상 응모작을 공모합니다. 평양 숭실전문 문과 학생이자 서울 숭실대학 문리대 교수였던 김현승 시인의 민족의식과 문학 정신을 계승하기 위한 김현승 시문학상에 많은 응모 바랍니다.
 
<ol>
<li>응모 기간 : 2020년 8월 31일 월요일 ~ 9월 9일 수요일</li>
<li>응모 자격 : 전국 대학(교) 학부생 및 대학원생</li>
<li>작품 주제 : 제한 없음</li>
<li>응모 작품 수 : 시 5편</li>
<li>응모 방법 : 참가 신청서 1부 및 응모작품 5편을 하나의 파일로 만들어, 이메일(korlan@ssu.ac.kr)로 제출 (메일 제목 : [응모] ‘성명-대학명’으로 통일)</li>
<li>수상작 발표 : 2020년 10월 6일 화요일</li>
<li>시상 내역</li>
</ol>
가. 당선작 1명, 상장 및 상금 (150만원)
나. 가작 2명, 상장 및 상금 (각 70만원)
 
■ 유의사항
<ol>
<li>응모작은 본인의 미발표 순수창작이어야 하며, 기발표 및 표절작품 확인시 무효 처리하고, 수상작 발표 이후에라도 확인이 되면 입상이 취소됩니다.</li>
<li>제출작은 반환하지 않으며, 수상작에 대한 제반 권한은 숭실대학교 김현승시문학상운영위원회에 귀속됩니다.</li>
<li>심사기준에 부합되는 응모작이 없을 경우 해당 수상작을 선정하지 않을 수 있습니다.</li>
</ol>
<ul class=""download-list mt-5"">
<li>
<a download="""" href=""/download.php?data=1iZBAEYP01G24N2v6wVl9s5jGa0smQ8%2B8HVba1YhOwKiKp0Ym%2FP%2FpR0dBOZOTbHzSpK7YU7Hn9%2BMA96X1Hjg7LgrbzOizgQS8VmriAQgYpvdjuyeoe4AqykGC7EnUySYSsgtPTtcoNic6ALeI8Cmaab1QDhQ0N%2BmbCSCjIlHFLX8qJvBjxScj0Lb1RtR34z0kvN2xKoAgzfUrwNEvcCW51xOkgXr5dPZlrDze0hD2l4%3D"" target=""_blank"">
<span><i class=""icon-ssu icon-ssu-icon-28""></i> 제6회_김현승시문학상_참가신청서.hwp</span>
<i class=""icon-ssu icon-ssu-icon-29""></i>
</a>
</li>
<li>
<a download="""" href=""/download.php?data=1iZBAEYP01G24N2v6wVl9s5jGa0smQ8%2B8HVba1YhOwKiKp0Ym%2FP%2FpR0dBOZOTbHzSpK7YU7Hn9%2BMA96X1Hjg7A%2FUqKyr5RGr6r5q31ctCZjqQngwUq10GEEF6xqLA49oCC31Z3rOxBevUfbyjYzYdupCNfidk32EtVIBZ%2FaHku2AId1MJ%2BCkYv1FDYCOQ%2FPukPtoobTs9hfY0BF8A6zNyaok3BTETOjs3RLnu%2B4Vxx%2BaV1ldN33TA5buGpB5wrSQ3rLLM5STnOzGNciA8%2BrW1Q%3D%3D"" target=""_blank"">
<span><i class=""icon-ssu icon-ssu-icon-28""></i> 숭실대학교-제6회-김현승-시문학상-포스터.pdf</span>
<i class=""icon-ssu icon-ssu-icon-29""></i>
</a>
</li>
</ul>
</div"
101,2020-2학기 창업대체학점 신청 안내, 2020년 8월 11일,창업지원단,"
"
102,[기관목록 첨부]2020-2학기 사회봉사교과목 수강신청 안내, 2020년 8월 11일,사회공헌팀,"
"
103,교원자격증 발급자(무시험검정 통과) 명단 안내, 2020년 8월 11일,학사팀,"
"
104,2020-2학기 국가근로장학생 선발결과 및 오리엔테이션 안내, 2020년 8월 10일,장학팀,"
<p class=""HStyle0"" style=""text-align: center""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 14pt"">2020-2학기 국가근로장학생 선발결과 및 오리엔테이션 안내</span></strong>
 
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2020학년도 2학기 한국장학재단 국가근로장학생 선발결과 및 전체 오리엔테이션을 다음과 같이 안내합니다.</span>
 
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">1. 국가근로장학생 선발여부 확인방법</span></strong>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  가. u-Saint 로그인 → 등록/장학 → 장학 → 장학금 수혜정보</span>
<table border=""1"" cellpadding=""0"" cellspacing=""0"" style=""width: 774px;height: 155px"">
<tbody>
<tr style=""height: 59px"">
<td rowspan=""2"" style=""width: 35.49px;height: 118px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">구분</span></strong>
</td>
<td colspan=""6"" style=""width: 732.51px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt""> u-SAINT 표시 내용</span></strong>
</td>
</tr>
<tr style=""height: 59px"">
<td style=""width: 52.96px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">학년도</span></strong>
</td>
<td style=""width: 35.48px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">학기</span></strong>
</td>
<td style=""width: 191.84px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">장학금명</span></strong>
</td>
<td style=""width: 116.74px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">처리상태</span></strong>
</td>
<td style=""width: 100.97px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">장학금액</span></strong>
</td>
<td style=""width: 224.52px;height: 59px;text-align: center;background-color: #e3e3e3"" valign=""middle"">
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">비고</span></strong>
</td>
</tr>
<tr style=""height: 59px"">
<td style=""width: 35.49px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">선발</span></strong></span>
</td>
<td style=""width: 52.96px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2020</span></strong></span>
</td>
<td style=""width: 35.48px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2</span></strong></span>
</td>
<td style=""width: 191.84px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">국가근로(선발결과)</span></strong></span>
</td>
<td style=""width: 116.74px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">최종승인</span></strong></span>
</td>
<td style=""width: 100.97px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">10</span></strong></span>
</td>
<td style=""width: 224.52px;height: 59px;text-align: center;background-color: #fcf405"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">근무부서명</span></strong></span>
</td>
</tr>
<tr style=""height: 59px"">
<td style=""width: 35.49px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">예비</span></strong></span>
</td>
<td style=""width: 52.96px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2020</span></strong></span>
</td>
<td style=""width: 35.48px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2</span></strong></span>
</td>
<td style=""width: 191.84px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">국가근로(선발결과)</span></strong></span>
</td>
<td style=""width: 116.74px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">최종승인</span></strong></span>
</td>
<td style=""width: 100.97px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">20</span></strong></span>
</td>
<td style=""width: 224.52px;height: 59px;text-align: center;background-color: #deefff"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">근로유형-예비순위</span></strong></span>
</td>
</tr>
<tr style=""height: 10px"">
<td style=""width: 35.49px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">탈락</span></strong></span>
</td>
<td style=""width: 52.96px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2020</span></strong></span>
</td>
<td style=""width: 35.48px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2</span></strong></span>
</td>
<td style=""width: 191.84px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">국가근로(선발결과)</span></strong></span>
</td>
<td style=""width: 116.74px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">선발탈락</span></strong></span>
</td>
<td style=""width: 100.97px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">30</span></strong></span>
</td>
<td style=""width: 224.52px;height: 10px;text-align: center;background-color: #fcdede"" valign=""middle"">
<p class=""HStyle0""><span style=""color: #000000""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt""> 탈락</span></strong></span>
</td>
</tr>
</tbody>
</table>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt""> ※ 장학금액은 선발결과를 나타내는 임의의 숫자이며, 국가근로 장학금은 학생이 근무한 시간에 따라 지급됩니다.</span>
<span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt""> ※ 9월 1일 이후 장학금명 및 장학금액, 선발결과는 모두 삭제됩니다.</span>
 
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  나. 선발학생 및 예비학생 모두 반드시 OT를 이수하시기 바랍니다.</span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">    – <span style=""color: #ff0000""><strong>선발된 학생이 OT 미이수시 선발이 취소되며</strong></span>,<strong> OT 종료 후 OT를 이수한 예비 학생중에서 교체선발됩니다.</strong></span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">    – u-Saint 내용은 근로장학생 선발결과 안내를 위한 내용으로 9월 1일 이후 삭제됩니다.</span>
 
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">2. 국가근로장학생 전체 오리엔테이션 안내</span></strong>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  가. 2020학년도 2학기 국가근로장학생 전체 오리엔테이션은 신종코로나바이러스 사태로 인해 온라인 강의로 대체됩니다.</span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  나. 수강방법: u-SAINT접속 → 우측상단 QUICK LINK → 스마트캠퍼스LMS</span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">            → &lt;2020-2학기 국가근로장학생 오리엔테이션&gt; 강의실 입장 → OT영상 시청</span>
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  다. 수강기간 : 2020년 8월 24일(월) ~ 28일(금)</span></strong>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">   라. 참석대상 : 2020-2학기 국가교육근로 장학생 중 선발 및 예비 학생</span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">   마. 중요사항</span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">   <span style=""color: #ff0000""><strong>1) 오리엔테이션 미이수 시 장학생 선발(예비)이 자동 취소됩니다.</strong></span></span>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">   2) 근무부서별 오리엔테이션은 근로지 배정 이후 각 근로지별로 진행됩니다.</span>
 
<p class=""HStyle0""><strong><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">3. 기타안내</span></strong>
<p class=""HStyle0""><span style=""font-family: arial,helvetica,sans-serif;font-size: 12pt"">  가. 2020-2학기 국가근로(교내, 교외) 장학생으로 선발된 학생은 교내근로 및 학과근로로  선발하지 않습니다.</span>
 
<p class=""HStyle0"" style=""text-align: center""><span style=""font-size: 14pt""><strong><span style=""font-family: arial,helvetica,sans-serif"">2020. 8. 10.</span></strong></span>
<p class=""HStyle0"" style=""text-align: center""><span style=""font-size: 14pt""><strong><span style=""font-family: arial,helvetica,sans-serif"">학 생 처 장</span></strong></span>
</div"
105,유학생 취업지원 프로그램 ‘글로벌 커리어 스타트’ 사전 수요조사, 2020년 8월 10일,국제팀,"
<h2 style=""text-align: center""><span style=""color: #000000;font-family: arial,helvetica,sans-serif""><b>유학생 취업지원 프로그램 </b><b>‘</b><b>글로벌 커리어 스타트</b><b>’ </b><b>사전 수요조사</b></span></h2>
 
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">국제팀에서 20-2학기에 학부 외국인 유학생을 대상으로 취업 프로그램을 진행합니다. 2020년 11월 ~ 12월 총 8주간 진행되는 취업 프로그램에 참가를 희망하는 학생들은 아래 내용을 확인 후 신청 바랍니다.</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">※ 본 조사는 사전 수요조사로 실제 프로그램 신청은 9월 중에 진행될 예정입니다.</span>
 
<ol>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">프로그램 대상: 학부 외국인 유학생 재학생</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">인원: 20명 선발</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">신청방법: FUN 시스템에서 신청 예정</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">선발 방법</span></li>
</ol>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 1차: 서류 심사 (자기소개서, 지원동기 등을 평가하여 취업가능성 확인)</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 2차: 면접 심사 (한국어 말하기/쓰기/읽기 능력 평가 및 취업 의지와 태도 평가)</span>
 
<ol start=""5"">
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">선발 우대 자격: <span style=""color: #ff0000""><u><b>TOPIK 5</b></u><u><b>급 이상</b></u><u><b>, 7</b></u><u><b>학기 이상</b></u><u><b>, </b></u><u><b>영어 가능자 및 자격증 소지자</b></u></span></span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">교육 일정: 11월 6일(금)~ 12월 23일(수), 총 8주간 매주 금요일</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">교육 방법: 1주차 특강은 전체 유학생 대상 온라인 특강으로 진행, 2~8주차 프로그램은 20명 대상 오프라인 교육 진행 (소그룹별 5명씩 배정)</span></li>
</ol>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">         ※ 단, 코로나19 상황에 따라 온라인 전환 가능</span>
<ol start=""8"">
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">사전 수요조사 신청일자: 2020.08.10.(월) ~ 2020.08.18.(화) 15:00까지</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">신청 링크:<strong><span style=""color: #0000ff"">  <a href=""http://naver.me/FFw7XyWm"" style=""color: #0000ff"">http://naver.me/FFw7XyWm</a></span></strong></span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">문의사항: @숭실대 국제처 카카오톡 <span style=""color: #0000ff""><strong> <a href=""http://pf.kakao.com/_Cbayj/chat"" style=""color: #0000ff"">http://pf.kakao.com/_Cbayj/chat</a></strong></span></span></li>
</ol>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">                          ☎ 02-828-7355,7241,7353</span>
 
 
"
106,2020-2학기 섬김의 리더십 이수 안내, 2020년 8월 10일,베어드교양대학,"
<span style=""font-family: verdana, geneva, sans-serif"">2020-2학기 교양선택 ‘섬김의 리더십’ 이수에 관하여 안내드리니 수강학생들은 붙임 공지문을 확인하여 주시기 바랍니다.</span>
 
 
<span style=""font-family: verdana, geneva, sans-serif"">** 섬김의 리더십은 이론수업+봉사활동(18시간 이상) 병행하는 수업임</span>
<span style=""font-family: verdana, geneva, sans-serif"">** 2010~2017학년도 입학자까지에 한해 “이수구분 변경신청”을 통해서 교양필수 학점으로 인정 받을 수 있음 (단, 이수구분 변경 신청은 졸업학기에 가능)</span>
<span style=""font-family: verdana, geneva, sans-serif"">** 교양필수 or 교양선택 이수와 무관하게 기독교교과목으로 인정 가능</span>
 
 
<span style=""font-family: verdana, geneva, sans-serif"">문의: 02-828-7222 / 베어드교양대학 사무실</span>
 
<ul class=""download-list mt-5"">
<li>
<a download="""" href=""/download.php?data=1iZBAEYP01G24N2v6wVl9s5jGa0smQ8%2B8HVba1YhOwKiKp0Ym%2FP%2FpR0dBOZOTbHzSpK7YU7Hn9%2BMA96X1Hjg7MGapZzHtka4KhvGQoYJ3Ch4r7lovzQlN%2BKwzVgPXnr%2B7xCAhlAb96VbWPz5tCj23dscT%2BRjgZWDRpK6wKZQRX7iossn99At686kSLFjqgHlPk2quri1apDom5d%2BLQ879w7ceombe979Obrl1u0ykHNC4TTRs%2FCU5yaRHInvAFov"" target=""_blank"">
<span><i class=""icon-ssu icon-ssu-icon-28""></i> 2020.2-섬김의-리더십-수강안내-자료.pptx</span>
<i class=""icon-ssu icon-ssu-icon-29""></i>
</a>
</li>
</ul>
</div"
107,2020-2학기 숭실대학교 영화예술전공 초빙교수(기술 특임) 채용 공고, 2020년 8월 7일,인문대학,"
"
108,2020년도 2학기 외국인 유학생 자가격리 숙소 제공 안내 (隔离住所提供指南), 2020년 8월 7일,국제팀,"
<h2 style=""text-align: center""><span style=""color: #000000"">2020년도 2학기 외국인 유학생 자가격리 숙소 제공 안내 (<strong>隔离住所提供指南</strong>)</span></h2>
 
<ol>
<li><span style=""color: #000000"">자가격리 입실가능 일자/ 入住时间: <strong><span style=""color: #ff0000"">8월 10일부터 9월 27일까지 가능 从8月10号到9月27号可以入住</span></strong></span>
<span style=""color: #000000"">                                                                (10월10일까지 최대이용가능/最晚可以住到10月10号 )</span><span style=""color: #000000"">        </span></li>
<li><span style=""color: #000000"">자가격리 시 제공내역/ 隔离期间提供服务 : 숙박, 식사, 공항 픽업서비스 제공/  住宿，餐食，机场接机服务 </span>
<span style=""color: #000000"">– 숙소정보/ 隔离地点: 라마다 앙코르 서울 동대문（서울시 동대문구 왕산로 22 ）</span>
<span style=""color: #000000"">– 비용정보/ 费用</span></li></ol></div"
109,IT로열린도서관 시각장애대학생 교재제작 지원 안내, 2020년 8월 7일,사회공헌팀,"
IT로열린도서관에서는 시각장애대학생이 필요로 하는 교재제작 및 일반 구독자들의 신청도서를 텍스트데이지 자료로 제작하여 제공하고 있습니다.

강의 진도에 늦지않도록 신청 후 1주일 이내에 제공하는 것을 목표로 하고 있습니다.
또, 읽고 싶은 책을 기다리지말고 바로 신청해서 구독하시기 바랍니다!
자세한 문의: IT로 열린도서관(전화:070~5168~2435/이메일:itlolib@gmail.com)
보다 자세한 신청방법과 이용방법은 아래의 동영상 링크를 통해 확인해 주세요~
 
-신청방법: 나누는 책읽기 프로젝트 사업소개:<a href=""https://youtu.be/UPfJ-K195ik"" rel=""noreferrer noopener"" target=""_blank"">https://youtu.be/UPfJ-K195ik</a>
-이용방법: 텍스트데이지자료 이용설명:<a href=""https://youtu.be/atK7OxC_jLA"" rel=""noreferrer noopener"" target=""_blank"">https://youtu.be/atK7OxC_jLA</a>
-활용방법: 국가대체자료공유시스탬(드림홈페이지) 활용설명: https:<a href=""http://youtu.be/cyH5JhuDBQI"" rel=""noreferrer noopener"" target=""_blank"">//youtu.be/cyH5JhuDBQI</a>
</div>
<a href=""https://scatch.ssu.ac.kr/wp-content/uploads/sites/5/2020/08/시각장애대학생신속교재제작.png""><img alt="""" class=""aligncenter size-full wp-image-25361"" height=""1000"" sizes=""(max-width: 705px) 100vw, 705px"" src=""https://scatch.ssu.ac.kr/wp-content/uploads/sites/5/2020/08/시각장애대학생신속교재제작.png"" srcset=""https://scatch.ssu.ac.kr/wp-content/uploads/sites/5/2020/08/시각장애대학생신속교재제작.png 705w, https://scatch.ssu.ac.kr/wp-content/uploads/sites/5/2020/08/시각장애대학생신속교재제작-212x300.png 212w"" width=""705""/></a>
<ul class=""download-list mt-5"">
<li>
<a download="""" href=""/download.php?data=1iZBAEYP01G24N2v6wVl9s5jGa0smQ8%2B8HVba1YhOwKiKp0Ym%2FP%2FpR0dBOZOTbHzSpK7YU7Hn9%2BMA96X1Hjg7ELkNZs5RkrNZWfN6x7nYQZdWirwLizkHv8KaWOKSsSNrX7e%2BSVSNEmXzUJpBqEM3%2FxAJIIev6B1%2FeKbgz0Q9%2Fv792XrsPNEM3Uf%2Fl7zvxDCrm2FuyuIwaQuHFS%2FWeZPWbXcVxB%2BsOmaEf7iE2nC5cuuGxqFX7oioYeh%2Fvg9HJcOLWDHpPy%2F7UTADB894loWvn9jLDqOGFhkBqXjJz0JI97UzgLz%2BJcn9yLpN7z3Ipos"" target=""_blank"">
<span><i class=""icon-ssu icon-ssu-icon-28""></i> 대체교재-제작-신청안내공문장애학생지원센터동영상.hwp</span>
<i class=""icon-ssu icon-ssu-icon-29""></i>
</a>
</li>
</ul>
</div"
110,"‘미지, 판을 잇다’ 외국인 유학생 참가자 모집 안내", 2020년 8월 7일,국제팀,"
<h2 style=""text-align: center""><span style=""color: #000000;font-family: arial,helvetica,sans-serif""><strong>‘미지, 판을 잇다’ 외국인 유학생 참가자 모집 안내</strong> </span></h2>
 
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">서울시에서 설립하고 대산문화재단이 위탁 운영하는 서울시립청소년문화교류센터(이하 미지센터)는 국내외 청소년들 문화 간 이해를 돕기 위하여 2000년 5월 개관하였으며 다문화 시대를 살아갈 청소년들이 인문적 소양과 지혜를 갖춘 세계 시민으로 성장할 수 있도록 다양한 프로그램을 기획하여 진행하고 있습니다. 한국 청소년과 외국 청소년이 함께 문화교류 영상을 제작 및 배포하는 ‘미지, 판을 잇다’ 프로그램에 참여할 외국인 유학생을 모집하니 많은 관심과 지원 바랍니다. </span>
 
<ol>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">프로그램명: 미지, 판을 잇다</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">모집대상 : 외국인 참가자 (한국어로 영상 촬영이 가능하며, 국내에 6개월 이상 거주 중이거나 거주할 예정인 만 19~24세 청소년)</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">전체 일정</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 1차 서류 모집: 08.14(금) 10:00까지</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 서류 발표: 08.17(월) 10:00, 홈페이지 공지</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 2차 오프라인 인터뷰: 08.19(수), 시간 추후 공지</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 최종 선발 발표: 08.21(금) 11:00, 홈페이지 공지</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 전체 OT: 08.28(금), 시간 추후 공지</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 영상 촬영: 9월 매주 토요일</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">– 결과 보고회: 10월 중 예정</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">활동 혜택: 활동비 지급, 유투브 영상 기획 참여 및 출연, 활동증명서 발급</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">신청 기간: 2020.08.14(금) 10:00까지</span></li>
<li><span style=""color: #000000;font-family: arial,helvetica,sans-serif"">신청방법: 신청서 작성 후 <strong><span style=""color: #0000ff""><a href=""gfdsa6724@mizy.net"" style=""color: #0000ff"">gfdsa6724@mizy.net</a> </span></strong>으로 메일 접수</span></li>
</ol>
 
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">붙임: 1. 모집 포스터 1부</span>
<span style=""color: #000000;font-family: arial,helvetica,sans-serif"">           2. 참가 지원서 1부.  끝. </span>
 
"
111,2020-2학기 학부생 대학원 과목 수강신청 안내, 2020년 8월 6일,학사팀,"
1.신청자격 : 직전 학기까지의 통산 평점평균이 3.5이상(열람용 성적증명서 기준)인 학부 4학년 또는 학석사연계과정의 학부생
2.신청절차
①대학원 과목 수강신청 승인서 작성(담당교수 및 학과(부)장 확인) → ②학사팀 신청접수/자격검증 →
③교무처장 승인 → ④대학원 과목 수강신청 권한 부여 → ⑤전체수강신청기간에 “학석사연계과목” 탭에 조회되는 대학원 과목을 직접 수강신청
3.수강 가능 과목
소속 학과(부) 또는 복수전공학과(부)의 일반대학원 교과목(계약학과, 학과간 협동과정, 특수대학원 교과목 불가)
​
4.이수 과목 학점 인정
가. 학기 당 3학점씩 최대 6학점까지 이수 가능
(※ 학석사연계과정의 경우, 학기 당 3학점씩 최대 9학점까지 최대수강신청학점을 초과하여 신청 가능)
나. 이수한 학점은 전공선택으로 인정
5.제출서류 : 대학원 과목 수강신청 승인서
6.신청기간 : 2020.8.10.(월) ~ 9.4(금), 10:00~17:00
​
7.접수방법 : 교무처 학사팀(신양관 1층) 방문접수 (☎ 828-7402)
​
8.유의사항
가. 접수기간 종료 후 추가 접수 불가
나. 자격 조건 미달 또는 제출서류 미비 시 접수 불가
다. 전체 수강신청 기간에 수강신청 메뉴에서 “학석사연계과정” 탭을 조회하여 본인이 신청한 대학원 과목을 직접 수강신청 하여야함
 
 
"
